SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
156673,0,Cash loans,F,N,N,0,157500.0,1160248.5,38475.0,1039500.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.022625,19903,1673,9437,3431,Secretaries,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,3301.0,0.0,0.0,0.0,1.0,0.0,2.0,2491331,Cash loans,41278.365,360000.0,422419.5,,360000.0,,,,XNA,Approved,1349,Cash through the bank,XAP,Family,Repeater,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1319.0,-989.0,-989.0,-983.0,1.0
156676,0,Cash loans,M,N,Y,1,337500.0,720000.0,39190.5,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,15252,2264,7145,4240,Laborers,3.0,Business Entity Type 1,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,1.0,0.0,2.0,2551464,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,392,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156677,0,Cash loans,F,N,N,0,135000.0,508495.5,24592.5,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,19099,365243,6031,2653,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,1603.0,0.0,0.0,0.0,0.0,0.0,9.0,2676038,Revolving loans,7875.0,0.0,157500.0,,11232.0,,,,XAP,Approved,1603,XNA,XAP,,Repeater,Cards,x-sell,Country-wide,80,Connectivity,0.0,XNA,Card X-Sell,-1600.0,-1555.0,365243.0,-854.0,-214.0,0.0
156682,0,Cash loans,F,Y,Y,0,135000.0,900000.0,38263.5,900000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.028663,16499,3872,4375,58,Private service staff,1.0,Services,1.0,1.0,1.0,1.0,1660.0,0.0,0.0,0.0,0.0,0.0,1.0,1217376,Consumer loans,4413.87,30550.5,29308.5,3055.5,30550.5,0.102821569,,,XAP,Approved,2776,Cash through the bank,XAP,Children,Repeater,POS,XNA,Country-wide,3000,Consumer electronics,8.0,high,POS household with interest,365243.0,-2745.0,-2535.0,-2595.0,-2588.0,1.0
156693,0,Cash loans,F,N,Y,0,225000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01452,15848,2870,3009,4676,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,2578.0,0.0,0.0,1.0,0.0,0.0,6.0,1990116,Cash loans,5880.825,157500.0,157500.0,,157500.0,,,,Purchase of electronic equipment,Refused,336,Cash through the bank,HC,Children,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
156693,0,Cash loans,F,N,Y,0,225000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01452,15848,2870,3009,4676,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,2578.0,0.0,0.0,1.0,0.0,0.0,6.0,1097568,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,154,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156693,0,Cash loans,F,N,Y,0,225000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01452,15848,2870,3009,4676,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,2578.0,0.0,0.0,1.0,0.0,0.0,6.0,1504852,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,154,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156698,0,Cash loans,M,Y,Y,1,245250.0,551079.0,37408.5,418500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,11979,344,1045,2947,Laborers,3.0,Industry: type 9,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,2.0,2.0,1257949,Consumer loans,6467.805,66690.0,73732.5,0.0,66690.0,0.0,,,XAP,Approved,823,Cash through the bank,XAP,Family,New,POS,XNA,Country-wide,2226,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-792.0,-462.0,-462.0,-452.0,0.0
156706,0,Cash loans,F,N,Y,0,247500.0,533668.5,22738.5,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,16111,1615,7851,1985,Sales staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,3.0,0.0,4.0,1782436,Consumer loans,14443.2,81000.0,81000.0,0.0,81000.0,0.0,,,XAP,Approved,1569,Cash through the bank,XAP,Children,New,POS,XNA,Stone,246,Furniture,6.0,low_normal,POS industry with interest,365243.0,-1538.0,-1388.0,-1388.0,-1381.0,0.0
156708,0,Cash loans,F,N,Y,2,225000.0,1057266.0,44923.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,14123,3115,6423,4545,Laborers,4.0,Kindergarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1595332,Consumer loans,13334.895,203400.0,203400.0,0.0,203400.0,0.0,,,XAP,Approved,683,XNA,XAP,,Refreshed,POS,XNA,Country-wide,20,Furniture,18.0,low_normal,POS industry with interest,365243.0,-652.0,-142.0,-142.0,-138.0,0.0
156708,0,Cash loans,F,N,Y,2,225000.0,1057266.0,44923.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,14123,3115,6423,4545,Laborers,4.0,Kindergarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1174658,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,483,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
156710,0,Cash loans,F,N,Y,0,121500.0,508500.0,17509.5,508500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01452,20675,365243,10673,3555,Laborers,1.0,XNA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1887088,Revolving loans,13500.0,270000.0,270000.0,,270000.0,,,,XAP,Approved,506,XNA,XAP,,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
156713,0,Cash loans,F,N,Y,0,202500.0,1247472.0,47646.0,1147500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,22806,6361,11807,4568,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,4.0,2236830,Consumer loans,11250.0,116910.0,116910.0,,116910.0,,,,XAP,Refused,1326,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,XNA,Regional / Local,9850,Consumer electronics,16.0,XNA,POS household with interest,,,,,,
156717,0,Cash loans,M,Y,Y,0,157500.0,778968.0,22905.0,558000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,20641,434,10181,4096,Laborers,2.0,Industry: type 9,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,0.0,0.0,2.0,1620873,Consumer loans,19447.11,99891.0,105165.0,0.0,99891.0,0.0,,,XAP,Approved,571,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,1100,Consumer electronics,6.0,middle,POS household with interest,365243.0,-540.0,-390.0,-480.0,-475.0,0.0
156720,0,Cash loans,F,N,Y,0,135000.0,177903.0,12510.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.011657,23915,365243,12876,4060,Laborers,1.0,XNA,2.0,1.0,2.0,0.0,1525.0,0.0,0.0,0.0,0.0,0.0,3.0,1729543,Cash loans,4907.25,67500.0,67500.0,0.0,67500.0,0.0,,,XNA,Approved,2824,XNA,XAP,,Repeater,Cash,x-sell,Country-wide,-1,Consumer electronics,20.0,middle,Cash Street: middle,365243.0,-2794.0,-2224.0,-2224.0,-2216.0,0.0
156727,0,Cash loans,F,N,Y,0,180000.0,551079.0,30024.0,418500.0,Family,Working,Higher education,Married,House / apartment,0.072508,13879,3788,7983,1256,Sales staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1656.0,0.0,0.0,0.0,0.0,1.0,2.0,1079789,Cash loans,24219.54,225000.0,304924.5,,225000.0,,,,Education,Approved,1508,Cash through the bank,XAP,Family,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-1478.0,-788.0,-871.0,-862.0,1.0
156746,0,Cash loans,F,N,Y,1,202500.0,295668.0,14508.0,193500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,10725,1911,658,3406,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,9.0,2286221,Cash loans,43106.04,922500.0,1086889.5,,922500.0,,,,XNA,Approved,278,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-248.0,802.0,365243.0,365243.0,1.0
156760,0,Cash loans,F,N,Y,0,112500.0,247275.0,19953.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,18304,4239,8817,1838,Laborers,2.0,Business Entity Type 2,3.0,0.0,3.0,0.0,229.0,0.0,0.0,0.0,0.0,1.0,5.0,1087718,Consumer loans,6670.305,57150.0,55678.5,5715.0,57150.0,0.101381328,,,XAP,Approved,2181,Cash through the bank,XAP,Unaccompanied,Refreshed,POS,XNA,Stone,105,Consumer electronics,10.0,middle,POS household with interest,365243.0,-2146.0,-1876.0,-1876.0,-1849.0,0.0
156763,0,Cash loans,F,N,Y,0,112500.0,143910.0,14148.0,135000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.020713,24565,365243,9294,4498,Laborers,2.0,XNA,2.0,0.0,2.0,0.0,1891.0,0.0,0.0,0.0,1.0,0.0,3.0,2299723,Cash loans,8411.625,112500.0,112500.0,,112500.0,,,,XNA,Approved,418,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-388.0,122.0,365243.0,365243.0,0.0
156774,0,Cash loans,F,N,Y,1,157500.0,229500.0,24228.0,229500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,18480,816,3414,2023,Laborers,3.0,Business Entity Type 3,2.0,0.0,2.0,0.0,258.0,0.0,0.0,0.0,1.0,0.0,0.0,2357818,Consumer loans,14255.235,71212.5,76383.0,0.0,71212.5,0.0,,,XAP,Approved,258,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Stone,73,Consumer electronics,6.0,middle,POS household with interest,365243.0,-228.0,-78.0,-78.0,-72.0,1.0
156776,1,Cash loans,F,N,Y,0,157500.0,573628.5,25398.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,21483,365243,1001,4766,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,1619108,Cash loans,16743.33,292500.0,332077.5,,292500.0,,,,XNA,Approved,1098,Cash through the bank,XAP,Other_A,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-1068.0,-198.0,-228.0,-222.0,1.0
156778,0,Revolving loans,M,Y,Y,0,112500.0,225000.0,11250.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,20639,365243,7971,3751,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,2223.0,0.0,0.0,0.0,0.0,0.0,3.0,1364804,Consumer loans,17183.79,171855.0,154669.5,17185.5,171855.0,0.108909091,,,XAP,Approved,2301,Cash through the bank,XAP,Family,Repeater,POS,XNA,Regional / Local,60,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2270.0,-2000.0,-2000.0,-1998.0,0.0
156781,0,Cash loans,F,Y,Y,0,180000.0,1035832.5,33543.0,904500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.019101,15993,1067,3682,4755,Core staff,2.0,Kindergarten,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,5.0,2247210,Cash loans,15928.785,67500.0,78552.0,,67500.0,,,,Wedding / gift / holiday,Approved,390,Cash through the bank,XAP,,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,365243.0,-360.0,-210.0,-210.0,-206.0,1.0
156785,0,Cash loans,F,N,Y,0,202500.0,312768.0,19030.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.022625,8509,1574,3389,1170,Laborers,1.0,Business Entity Type 3,5.0,2.0,5.0,1.0,879.0,0.0,0.0,0.0,0.0,0.0,1.0,2827194,Cash loans,51526.8,522000.0,542673.0,,522000.0,,,,XNA,Refused,300,Cash through the bank,HC,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
156791,0,Cash loans,F,N,Y,1,202500.0,810378.0,26271.0,580500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,14297,2341,8263,1737,Core staff,3.0,Hotel,3.0,0.0,3.0,0.0,560.0,0.0,0.0,0.0,0.0,1.0,3.0,1516664,Cash loans,19503.18,90000.0,103797.0,,90000.0,,,,XNA,Approved,677,Cash through the bank,XAP,Family,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-647.0,-497.0,-557.0,-551.0,1.0
156803,0,Cash loans,F,Y,Y,1,202500.0,943425.0,27715.5,787500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,10222,296,749,1577,Medicine staff,3.0,Kindergarten,2.0,1.0,2.0,0.0,1083.0,0.0,0.0,1.0,0.0,0.0,1.0,1050733,Consumer loans,9280.575,76455.0,83182.5,0.0,76455.0,0.0,,,XAP,Approved,868,Non-cash from your account,XAP,Unaccompanied,Repeater,POS,XNA,Regional / Local,370,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-837.0,-567.0,-567.0,-565.0,0.0
156804,0,Cash loans,F,N,Y,1,450000.0,1216269.0,81738.0,1165500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,11628,2817,5409,3315,Private service staff,3.0,Security,2.0,0.0,2.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,1.0,2423997,Consumer loans,7297.47,76004.64,53500.5,22504.14,76004.64,0.322467869,,,XAP,Refused,2154,Cash through the bank,LIMIT,Unaccompanied,Refreshed,POS,XNA,Country-wide,820,Consumer electronics,10.0,high,POS household with interest,,,,,,
156804,0,Cash loans,F,N,Y,1,450000.0,1216269.0,81738.0,1165500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,11628,2817,5409,3315,Private service staff,3.0,Security,2.0,0.0,2.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,1.0,1434955,Cash loans,24223.275,225000.0,304933.5,,225000.0,,,,XNA,Approved,783,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-753.0,-63.0,-93.0,-87.0,1.0
156806,1,Cash loans,F,Y,N,0,180000.0,701505.0,55422.0,634500.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.006296,8534,1108,3176,1215,Core staff,1.0,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2029515,Consumer loans,11810.295,112455.0,99463.5,22491.0,112455.0,0.200851495,,,XAP,Approved,725,Cash through the bank,XAP,,New,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-694.0,-364.0,-394.0,-387.0,0.0
156809,0,Revolving loans,M,Y,Y,1,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,12984,841,2442,4971,Laborers,3.0,Construction,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2380342,Consumer loans,13208.085,110362.5,120073.5,0.0,110362.5,0.0,,,XAP,Refused,664,Cash through the bank,LIMIT,,Repeater,POS,XNA,Stone,143,Consumer electronics,10.0,low_normal,POS household with interest,,,,,,
156819,0,Cash loans,F,Y,Y,0,58500.0,152820.0,15016.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.019101,17873,1781,3825,1402,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,2268.0,0.0,0.0,0.0,0.0,0.0,2.0,1993920,Revolving loans,5625.0,0.0,112500.0,,11232.0,,,,XAP,Approved,2268,XNA,XAP,,Repeater,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
156822,1,Cash loans,M,N,Y,0,202500.0,573943.5,27742.5,513000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,15257,1000,5257,4347,Drivers,2.0,Self-employed,1.0,0.0,1.0,0.0,229.0,0.0,0.0,0.0,0.0,2.0,6.0,2509395,Consumer loans,14228.235,75064.095,70893.0,7514.595,75064.095,0.104378627,,,XAP,Approved,2802,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,4009,Consumer electronics,6.0,high,POS household with interest,365243.0,-2771.0,-2621.0,-2621.0,-2612.0,1.0
156824,0,Cash loans,F,Y,N,1,135000.0,117162.0,11542.5,103500.0,Family,Working,Higher education,Single / not married,House / apartment,0.016612,15747,741,4695,4754,Sales staff,2.0,Business Entity Type 3,1.0,0.0,1.0,0.0,2173.0,0.0,0.0,0.0,0.0,0.0,2.0,1921808,Consumer loans,4334.67,35451.0,35064.0,3546.0,35451.0,0.100023734,,,XAP,Approved,1258,Cash through the bank,XAP,Children,Refreshed,POS,XNA,Country-wide,15,Connectivity,12.0,high,POS mobile with interest,365243.0,-1227.0,-897.0,-927.0,-919.0,0.0
156845,0,Cash loans,M,N,Y,0,225000.0,521280.0,28278.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,12762,5449,6845,4533,Laborers,2.0,Business Entity Type 3,1.0,0.0,1.0,0.0,2312.0,0.0,0.0,0.0,0.0,0.0,2.0,1047953,Revolving loans,27000.0,540000.0,540000.0,,540000.0,,,,XAP,Approved,340,XNA,XAP,Family,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-168.0,-140.0,365243.0,365243.0,365243.0,0.0
156846,0,Cash loans,F,N,N,0,112500.0,942300.0,27135.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Office apartment,0.022625,20974,9028,9196,4017,Laborers,1.0,Hotel,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1796904,Consumer loans,14150.025,137907.0,150102.0,0.0,137907.0,0.0,,,XAP,Approved,1319,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,2256,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-1288.0,-958.0,-958.0,-955.0,0.0
156855,0,Cash loans,F,N,Y,0,157500.0,1350000.0,47056.5,1350000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.005144,19935,1720,338,3481,Core staff,2.0,Kindergarten,1.0,0.0,1.0,0.0,1540.0,0.0,0.0,0.0,0.0,1.0,7.0,2402796,Cash loans,34253.1,1129500.0,1293502.5,,1129500.0,,,,XNA,Refused,419,Cash through the bank,HC,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
156857,0,Cash loans,F,Y,Y,3,157500.0,1223010.0,48631.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,14511,1506,627,4482,Core staff,5.0,Trade: type 3,1.0,0.0,1.0,0.0,1211.0,0.0,0.0,0.0,0.0,0.0,3.0,2220400,Revolving loans,7875.0,0.0,157500.0,,11232.0,,,,XAP,Approved,2245,XNA,XAP,,Repeater,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
156868,0,Revolving loans,F,N,N,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,19653,10376,8910,3194,Laborers,1.0,Industry: type 3,0.0,0.0,0.0,0.0,2328.0,0.0,0.0,0.0,0.0,0.0,1.0,2395658,Cash loans,16293.15,225000.0,254700.0,,225000.0,,,,XNA,Approved,278,Cash through the bank,XAP,,Refreshed,Cash,x-sell,Country-wide,55,Connectivity,24.0,middle,Cash X-Sell: middle,365243.0,-248.0,442.0,365243.0,365243.0,1.0
156876,0,Cash loans,M,Y,Y,0,261000.0,473760.0,50400.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,11084,1267,1467,1476,Managers,2.0,Housing,1.0,0.0,1.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,1.0,2573369,Consumer loans,7489.035,74164.5,73791.0,7420.5,74164.5,0.099512989,,,XAP,Refused,382,Cash through the bank,LIMIT,,Repeater,POS,XNA,Country-wide,200,Connectivity,12.0,middle,POS mobile with interest,,,,,,
156883,0,Cash loans,F,Y,N,2,112500.0,679500.0,22585.5,679500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,12226,1065,6339,3404,Managers,4.0,Government,15.0,1.0,15.0,0.0,1819.0,0.0,0.0,0.0,0.0,0.0,3.0,2760892,Consumer loans,2851.02,24705.0,24430.5,2475.0,24705.0,0.100183977,,,XAP,Approved,2520,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,39,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-2489.0,-2159.0,-2159.0,-2150.0,1.0
156885,0,Cash loans,M,Y,Y,0,112500.0,553806.0,23593.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,21755,365243,5860,4947,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,2.0,3.0,1361238,Cash loans,32541.75,540000.0,582768.0,,540000.0,,,,XNA,Approved,361,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-331.0,359.0,-181.0,-177.0,1.0
156889,0,Cash loans,M,Y,Y,2,90000.0,298512.0,16798.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,13241,200,6927,3488,Drivers,4.0,Construction,0.0,0.0,0.0,0.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,2251025,Consumer loans,11250.0,18630.0,18630.0,0.0,18630.0,0.0,,,XAP,Unused offer,1318,Cash through the bank,CLIENT,,Repeater,XNA,XNA,Country-wide,40,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
156891,0,Cash loans,F,Y,N,0,157500.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.026392,14054,2964,1305,3333,Laborers,2.0,Other,0.0,0.0,0.0,0.0,1628.0,0.0,0.0,0.0,1.0,0.0,4.0,1820110,Cash loans,9852.03,229500.0,270643.5,,229500.0,,,,XNA,Approved,899,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-869.0,541.0,-809.0,-796.0,1.0
156893,0,Cash loans,M,Y,N,0,225000.0,454500.0,25375.5,454500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.025164,12229,1336,4790,4820,Laborers,1.0,Trade: type 6,1.0,0.0,1.0,0.0,1156.0,0.0,0.0,0.0,1.0,0.0,1.0,2702192,Consumer loans,6677.145,114462.9,129226.5,0.9,114462.9,7.58e-06,,,XAP,Approved,807,Cash through the bank,XAP,Other_A,Repeater,POS,XNA,Country-wide,2226,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-776.0,-86.0,-176.0,-173.0,0.0
156908,1,Cash loans,F,Y,Y,1,112500.0,277969.5,12955.5,229500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006305,10329,730,1053,2153,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,1.0,2507185,Revolving loans,6750.0,0.0,135000.0,,11232.0,,,,XAP,Refused,1101,XNA,HC,,Repeater,Cards,x-sell,Country-wide,55,Connectivity,0.0,XNA,Card X-Sell,,,,,,
156915,0,Revolving loans,M,Y,Y,0,450000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.072508,15432,488,3224,4020,Managers,1.0,Construction,0.0,0.0,0.0,0.0,1504.0,0.0,0.0,0.0,0.0,0.0,3.0,2360373,Cash loans,44502.93,450000.0,553410.0,,450000.0,,,,XNA,Approved,719,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,middle,Cash Street: middle,365243.0,-689.0,-179.0,-599.0,-593.0,1.0
